,CIK,Date,Amount A,Amount D,sec_alpha,PERMNO
4257,0000946673,2018-07,0.0,1092.0,0.9,82575
4258,0000946673,2018-08,1221.8162,571.0,1.1,82575
4259,0000946673,2018-10,0.0,13433.0,0.9,82575
4260,0000946673,2018-11,1040.9543999999999,1381.0,0.9,82575
4261,0000946673,2018-12,0.0,62481.0,0.9,82575
4262,0000946673,2019-02,109059.2585,42340.0,1.1,82575
4263,0000946673,2019-03,0.0,501.0,0.9,82575
4264,0000946673,2019-04,788817.0,70742.0,1.1,82575
4265,0000946673,2019-05,2193.4485,491.0,1.1,82575
4266,0000946673,2019-07,0.0,1232.0,0.9,82575
4267,0000946673,2019-08,1122.6552000000001,1071.0,1.1,82575
4268,0000946673,2019-09,0.0,3470.0,0.9,82575
4269,0000946673,2019-11,1008.7561,764.0,1.1,82575
4270,0000946673,2019-12,0.0,30504.0,0.9,82575
4271,0000946673,2020-02,185742.3051,57757.0,1.1,82575
4272,0000946673,2020-03,1437877.0,26891.0,1.1,82575
4273,0000946673,2020-04,0.0,44484.0,0.9,82575
4274,0000946673,2020-05,157625.5204,0.0,1.1,82575
4275,0000946673,2020-06,0.0,75501.0,0.9,82575
4276,0000946673,2020-07,0.0,501.0,0.9,82575
4277,0000946673,2020-08,12077.0756,0.0,1.1,82575
4278,0000946673,2020-11,2082.3352,0.0,1.1,82575
4279,0000946673,2020-12,0.0,400.0,0.9,82575
4280,0000946673,2021-02,25859.554799999998,2571.0,1.1,82575
4281,0000946673,2021-03,1016548.0,132641.0,1.1,82575
4282,0000946673,2021-04,0.0,24684.0,0.9,82575
4283,0000946673,2021-05,110331.37133,0.0,1.1,82575
4284,0000946673,2021-06,0.0,900.0,0.9,82575
4285,0000946673,2021-08,367.89035,891.0,0.9,82575
4286,0000946673,2021-11,39583.0,1000.0,1.1,82575
4287,0000946673,2022-02,16.92251,4231.345,0.9,82575
4288,0000946673,2022-03,143617.24449,138764.0,1.1,82575
4289,0000946673,2022-04,782780.0,0.0,1.1,82575
4290,0000946673,2022-05,118050.0,0.0,1.1,82575
4291,0000946673,2022-08,0.0,2141.0,0.9,82575
4292,0000946673,2022-10,0.0,2621.0,0.9,82575
4293,0000946673,2022-11,0.0,561.0,0.9,82575
4294,0000946673,2023-01,0.0,87.0,0.9,82575
4295,0000946673,2023-02,0.0,2121.0,0.9,82575
4296,0000946673,2023-03,517849.0,199614.0,1.1,82575
4297,0000946673,2023-04,887230.0,28903.0,1.1,82575
4298,0000946673,2023-05,135650.0,0.0,1.1,82575
4299,0000946673,2023-06,980.0,0.0,1.1,82575
4300,0000946673,2023-08,18411.0,891.0,1.1,82575
4301,0000946673,2023-10,0.0,3182.0,0.9,82575
4302,0000946673,2023-12,0.0,1733.0,0.9,82575
4303,0000946673,2024-01,0.0,391.0,0.9,82575
4304,0000946673,2024-02,6591.0,2121.0,1.1,82575
4305,0000946673,2024-03,342521.0,123206.0,1.1,82575
4306,0000946673,2024-04,1123230.0,59899.0,1.1,82575
4307,0000946673,2024-05,147260.0,792.0,1.1,82575
4308,0000946673,2024-08,8411.0,0.0,1.1,82575
4309,0000949039,2018-01,0.0,1500.0,0.9,82298
4310,0000949039,2018-02,1323435.0,39645.0,1.1,82298
4311,0000949039,2018-04,18683.0,5851.0,1.1,82298
4312,0000949039,2018-05,0.0,110983.0,0.9,82298
4313,0000949039,2018-08,0.0,1744.0,0.9,82298
4314,0000949039,2018-10,0.0,692.0,0.9,82298
4315,0000949039,2018-12,1884.0,459.0,1.1,82298
4316,0000949039,2019-02,1901836.0,71138.0,1.1,82298
4317,0000949039,2019-04,29195.0,9380.0,1.1,82298
4318,0000949039,2019-09,0.0,6819.0,0.9,82298
4319,0000949039,2019-12,1883.0,459.0,1.1,82298
4320,0000949039,2020-02,2755366.0,69807.0,1.1,82298
4321,0000949039,2020-03,0.0,4000.0,0.9,82298
4322,0000949039,2020-04,28655.0,8693.0,1.1,82298
4323,0000949039,2020-05,0.0,304957.0,0.9,82298
4324,0000949039,2020-06,0.0,60116.0,0.9,82298
4325,0000949039,2020-07,888.0,217.0,1.1,82298
4326,0000949039,2020-08,0.0,671.0,0.9,82298
4327,0000949039,2022-06,0.0,17806.0,0.9,82298
4328,0000949039,2022-07,40237.0,9799.0,1.1,82298
4329,0000949039,2022-08,5469623.0,199020.0,1.1,82298
4330,0000949039,2023-01,2535601.0,99776.0,1.1,82298
4331,0000949039,2023-03,303701.0,17400.0,1.1,82298
4332,0000949039,2023-05,60055.0,26534.0,1.1,82298
4333,0000949039,2023-07,40235.0,15595.0,1.1,82298
4334,0000949039,2023-08,603522.0,17734.0,1.1,82298
4335,0000949039,2023-11,0.0,5106.0,0.9,82298
4336,0000949039,2024-01,61332.0,14382.0,1.1,82298
4337,0000949039,2024-03,0.0,140107.0,0.9,82298
4338,0000949039,2024-05,68631.0,19695.0,1.1,82298
4339,0000949039,2024-06,0.0,45369.0,0.9,82298
4340,0000949039,2024-07,965636.0,77105.0,1.1,82298
4341,0000949039,2024-08,0.0,34000.0,0.9,82298
4342,0000949039,2024-09,0.0,2127474.0,0.9,82298
4343,0001001258,2018-02,2500.0,0.0,1.1,82552
4344,0001001258,2019-08,0.0,5500.0,0.9,82552
4345,0001001258,2020-10,0.0,3992496.0,0.9,82552
4346,0001001316,2018-01,700001.0,32006.0,1.1,82670
4347,0001001316,2018-06,10930116.0,25071.0,1.1,82670
4348,0001001316,2018-07,15000.0,47191.0,0.9,82670
4349,0001001316,2019-01,0.0,37275.0,0.9,82670
4350,0001001316,2019-06,12293802.0,0.0,1.1,82670
4351,0001001316,2019-07,0.0,17654.0,0.9,82670
4352,0001001316,2019-09,1352405.0,0.0,1.1,82670
4353,0001001316,2020-06,16160295.0,227455.0,1.1,82670
4354,0001001316,2020-07,3150005.0,0.0,1.1,82670
4355,0001001316,2020-09,0.0,158589.0,0.9,82670
4356,0001001316,2020-12,0.0,30000.0,0.9,82670
4357,0001001316,2021-01,200001.0,0.0,1.1,82670
4358,0001001316,2021-06,12457710.0,0.0,1.1,82670
4359,0001001316,2022-01,563943.0,8651864.0,0.9,82670
4360,0001001316,2022-07,2936606.0,0.0,1.1,82670
4361,0001001316,2023-01,9000.0,300001.0,0.9,82670
4362,0001001316,2023-03,10700002.0,0.0,1.1,82670
4363,0001001316,2023-06,0.0,1085012.0,0.9,82670
4364,0001001316,2023-08,100000.0,0.0,1.1,82670
4365,0001001316,2023-09,800004.0,200001.0,1.1,82670
4366,0001001316,2024-01,10769084.0,653672.0,1.1,82670
4367,0001001316,2024-03,0.0,225001.0,0.9,82670
4368,0001001316,2024-06,1112507.0,259332.0,1.1,82670
4369,0001013934,2018-02,843515.0,0.0,1.1,83799
4370,0001013934,2018-03,0.0,311295.0,0.9,83799
4371,0001013934,2018-05,58568.0,470352.0,0.9,83799
4372,0001013934,2018-06,0.0,5238.0,0.9,83799
4373,0001013934,2018-08,250230.0,205006.0,1.1,83799
4374,0001013934,2018-09,0.0,20000.0,0.9,83799
4375,0001013934,2018-10,0.0,20000.0,0.9,83799
4376,0001013934,2018-11,5662.0,65508.0,0.9,83799
4377,0001013934,2018-12,280.0,43346.0,0.9,83799
4378,0001013934,2019-02,0.0,4366.0,0.9,83799
4379,0001013934,2019-03,1089350.0,120467.0,1.1,83799
4380,0001013934,2019-04,0.0,28849.0,0.9,83799
4381,0001013934,2019-05,42278.0,46692.0,0.9,83799
4382,0001013934,2019-06,0.0,49187.0,0.9,83799
4383,0001013934,2019-09,32462.0,22660.0,1.1,83799
4384,0001013934,2019-11,3041.0,22000.0,0.9,83799
4385,0001013934,2020-02,1316.0,59743.0,0.9,83799
4386,0001013934,2020-03,609874.0,1446749.0,0.9,83799
4387,0001013934,2020-04,58009.0,0.0,1.1,83799
4388,0001013934,2020-05,0.0,13984.0,0.9,83799
4389,0001013934,2020-06,0.0,250.0,0.9,83799
4390,0001013934,2020-11,0.0,396.0,0.9,83799
4391,0001013934,2020-12,0.0,2378.0,0.9,83799
4392,0001013934,2021-01,2531.0,0.0,1.1,83799
4393,0001013934,2021-02,0.0,31669.0,0.9,83799
4394,0001013934,2021-03,1365476.0,0.0,1.1,83799
4395,0001013934,2021-04,146810.0,0.0,1.1,83799
4396,0001013934,2021-11,113262.0,0.0,1.1,83799
4397,0001013934,2022-02,2109896.0,243660.0,1.1,83799
4398,0001013934,2022-03,13001.0,0.0,1.1,83799
4399,0001013934,2022-04,171710.0,0.0,1.1,83799
4400,0001013934,2022-08,0.0,1277.0,0.9,83799
4401,0001013934,2022-11,13130.0,0.0,1.1,83799
4402,0001013934,2023-02,1163446.0,0.0,1.1,83799
4403,0001013934,2023-03,1805.0,67463.0,0.9,83799
4404,0001013934,2023-04,116919.0,0.0,1.1,83799
4405,0001013934,2023-05,0.0,175.0,0.9,83799
4406,0001013934,2023-11,16623.0,0.0,1.1,83799
4407,0001013934,2024-02,1149305.0,247828.0,1.1,83799
4408,0001013934,2024-04,139193.0,0.0,1.1,83799
4409,0001013934,2024-05,4300.0,1062.0,1.1,83799
4410,0001013934,2024-08,5000.0,0.0,1.1,83799
4411,0001013934,2024-09,0.0,2183.0,0.9,83799
4412,0001017673,2018-01,72000.0,19593.0,1.1,84026
4413,0001017673,2018-12,0.0,20000.0,0.9,84026
4414,0001017673,2019-01,72000.0,20000.0,1.1,84026
4415,0001017673,2020-01,78000.0,23658.0,1.1,84026
4416,0001017673,2021-01,630004.0,24065.0,1.1,84026
4417,0001017673,2021-12,0.0,12103877.0,0.9,84026
4418,0001017968,2018-01,174945.0,0.0,1.1,83965
4419,0001017968,2018-03,183028.0,1027203.0,0.9,83965
4420,0001017968,2018-04,103396.0,0.0,1.1,83965
4421,0001017968,2018-07,101494.0,0.0,1.1,83965
4422,0001017968,2018-09,140128.0,51165.0,1.1,83965
4423,0001017968,2018-10,112562.0,0.0,1.1,83965
4424,0001017968,2018-11,0.0,1893797.0,0.9,83965
4425,0001019849,2018-02,1096045.0,0.0,1.1,84042
4426,0001019849,2018-03,0.0,1133016.0,0.9,84042
4427,0001019849,2018-05,4000.0,0.0,1.1,84042
4428,0001019849,2018-06,0.0,533745.0,0.9,84042
4429,0001019849,2018-12,20948.0,27300.0,0.9,84042
4430,0001019849,2019-02,1613145.0,0.0,1.1,84042
4431,0001019849,2019-03,0.0,5000.0,0.9,84042
4432,0001019849,2019-06,0.0,712289.0,0.9,84042
4433,0001019849,2019-09,0.0,5931.0,0.9,84042
4434,0001019849,2019-10,0.0,5000.0,0.9,84042
4435,0001019849,2019-11,0.0,5000.0,0.9,84042
4436,0001019849,2019-12,20718.0,1960.0,1.1,84042
4437,0001019849,2020-02,666855.0,0.0,1.1,84042
4438,0001019849,2020-06,0.0,489504.0,0.9,84042
4439,0001019849,2020-08,0.0,5821.0,0.9,84042
4440,0001019849,2020-09,206.0,10000.0,0.9,84042
4441,0001019849,2020-10,0.0,8000.0,0.9,84042
4442,0001019849,2020-12,24489.0,1755.0,1.1,84042
4443,0001019849,2021-02,2150085.0,0.0,1.1,84042
4444,0001019849,2021-03,0.0,10000.0,0.9,84042
4445,0001019849,2021-04,0.0,15000.0,0.9,84042
4446,0001019849,2021-05,0.0,5000.0,0.9,84042
4447,0001019849,2021-06,0.0,672625.0,0.9,84042
4448,0001019849,2021-08,0.0,39662.0,0.9,84042
4449,0001019849,2021-09,0.0,400.0,0.9,84042
4450,0001019849,2021-12,16126.0,900.0,1.1,84042
4451,0001019849,2022-02,1285625.0,0.0,1.1,84042
4452,0001019849,2022-06,0.0,619264.0,0.9,84042
4453,0001019849,2022-08,0.0,5000.0,0.9,84042
4454,0001019849,2022-12,15278.0,9108.0,1.1,84042
4455,0001019849,2023-02,806075.0,6418.0,1.1,84042
4456,0001019849,2023-03,0.0,2000.0,0.9,84042
4457,0001019849,2023-05,0.0,10553.0,0.9,84042
4458,0001019849,2023-06,0.0,611484.0,0.9,84042
4459,0001019849,2023-08,0.0,3000.0,0.9,84042
4460,0001019849,2023-09,0.0,109971.0,0.9,84042
4461,0001019849,2023-11,0.0,260.0,0.9,84042
4462,0001019849,2023-12,14003.0,680710.0,0.9,84042
4463,0001019849,2024-02,475825.0,4833.0,1.1,84042
4464,0001019849,2024-03,0.0,1600.0,0.9,84042
4465,0001019849,2024-06,0.0,457543.0,0.9,84042
4466,0001019849,2024-08,0.0,716.0,0.9,84042
4467,0001021561,2018-01,0.0,228912.0,0.9,84172
4468,0001021561,2018-02,0.0,8391.0,0.9,84172
4469,0001021561,2018-03,2050907.0,1932866.0,1.1,84172
4470,0001021561,2018-04,5250.0,862506.0,0.9,84172
4471,0001021561,2018-05,153503.0,118947.0,1.1,84172
4472,0001021561,2018-06,72849.0,51934.0,1.1,84172
4473,0001021561,2018-07,3500.0,35002.0,0.9,84172
4474,0001021561,2018-08,175351.0,260605.0,0.9,84172
4475,0001021561,2018-09,2561.0,25280.0,0.9,84172
4476,0001021561,2018-10,2500.0,25001.0,0.9,84172
4477,0001021561,2018-11,2500.0,25002.0,0.9,84172
4478,0001021561,2018-12,2581.0,25002.0,0.9,84172
4479,0001021561,2019-01,1250.0,12501.0,0.9,84172
4480,0001021561,2019-02,618591.0,457054.0,1.1,84172
4481,0001021561,2019-03,202083.0,83020.0,1.1,84172
4482,0001021561,2019-05,300006.0,194332.0,1.1,84172
4483,0001021561,2019-06,17369.0,0.0,1.1,84172
4484,0001021561,2019-09,111.0,278.0,0.9,84172
4485,0001021561,2019-12,141.0,0.0,1.1,84172
4486,0001021561,2020-02,0.0,8423.0,0.9,84172
4487,0001021561,2020-03,10241.0,38705.0,0.9,84172
4488,0001021561,2020-06,123294.0,34970.0,1.1,84172
4489,0001021561,2020-08,0.0,5000.0,0.9,84172
4490,0001021561,2020-09,43179.0,463081.0,0.9,84172
4491,0001021561,2020-10,17000.0,170005.0,0.9,84172
4492,0001021561,2020-11,13200.0,132004.0,0.9,84172
4493,0001021561,2020-12,13301.0,140297.0,0.9,84172
4494,0001021561,2021-01,23200.0,284505.0,0.9,84172
4495,0001021561,2021-02,109324.0,287813.0,0.9,84172
4496,0001021561,2021-03,22511.0,287161.0,0.9,84172
4497,0001021561,2021-04,24596.0,91483.0,0.9,84172
4498,0001021561,2021-05,15202.0,80299.0,0.9,84172
4499,0001021561,2021-06,23560.0,427005.0,0.9,84172
4500,0001021561,2021-07,6200.0,62002.0,0.9,84172
4501,0001021561,2021-08,1863.0,0.0,1.1,84172
4502,0001021561,2021-09,29818.0,160001.0,0.9,84172
4503,0001021561,2021-10,0.0,31233.0,0.9,84172
4504,0001021561,2021-12,121.0,0.0,1.1,84172
4505,0001021561,2022-01,0.0,10001.0,0.9,84172
4506,0001021561,2022-02,0.0,150517.0,0.9,84172
4507,0001021561,2022-03,138894.0,580007.0,0.9,84172
4508,0001021561,2022-04,5264.0,21202.0,0.9,84172
4509,0001021561,2022-05,25000.0,297063.0,0.9,84172
4510,0001021561,2022-06,38384.0,1009330.0,0.9,84172
4511,0001021561,2022-07,0.0,10001.0,0.9,84172
4512,0001021561,2022-08,25000.0,266874.0,0.9,84172
4513,0001021561,2022-09,151.0,11603.0,0.9,84172
4514,0001021561,2022-10,0.0,10001.0,0.9,84172
4515,0001021561,2022-11,25000.0,260002.0,0.9,84172
4516,0001021561,2022-12,129978.0,75423.0,1.1,84172
4517,0001021561,2023-01,0.0,10001.0,0.9,84172
4518,0001021561,2023-02,155654.0,404895.0,0.9,84172
4519,0001021561,2023-03,132832.0,169835.0,0.9,84172
4520,0001021561,2023-04,6360.0,31202.0,0.9,84172
4521,0001021561,2023-05,0.0,21256.0,0.9,84172
4522,0001021561,2023-06,29795.0,34413.0,0.9,84172
4523,0001021561,2023-07,8328.0,20001.0,0.9,84172
4524,0001021561,2023-08,0.0,29402.0,0.9,84172
4525,0001021561,2023-09,271.0,20001.0,0.9,84172
4526,0001021561,2023-10,0.0,20001.0,0.9,84172
4527,0001021561,2023-11,0.0,35401.0,0.9,84172
4528,0001021561,2023-12,351.0,110702.0,0.9,84172
4529,0001021561,2024-01,0.0,20001.0,0.9,84172
4530,0001021561,2024-02,523145.0,276725.0,1.1,84172
4531,0001021561,2024-03,81.0,20001.0,0.9,84172
4532,0001021561,2024-04,2762.0,20001.0,0.9,84172
4533,0001021561,2024-05,0.0,21694.0,0.9,84172
4534,0001021561,2024-06,68051.0,14332.0,1.1,84172
4535,0001021561,2024-08,0.0,18442.0,0.9,84172
4536,0001021561,2024-09,16076.0,0.0,1.1,84172
4537,0001022899,2021-05,362000.0,0.0,1.1,84321
4538,0001022899,2022-05,31000.0,0.0,1.1,84321
4539,0001022899,2023-10,8000.0,0.0,1.1,84321
4540,0001023364,2018-01,7999.0,7999.0,1.0,86763
4541,0001023364,2018-04,25841012.0,0.0,1.1,86763
4542,0001023364,2018-05,180975.0,0.0,1.1,86763
4543,0001023364,2018-08,13800.0,0.0,1.1,86763
4544,0001023364,2018-10,0.0,47131.0,0.9,86763
4545,0001023364,2018-12,132029.0,0.0,1.1,86763
4546,0001023364,2019-03,25000.0,0.0,1.1,86763
4547,0001023364,2019-06,7140.0,7500.0,0.9,86763
4548,0001023364,2019-08,50000.0,0.0,1.1,86763
4549,0001023364,2019-10,0.0,44081.0,0.9,86763
4550,0001023364,2021-03,2200005.0,0.0,1.1,86763
4551,0001023364,2022-02,5750005.0,0.0,1.1,86763
4552,0001023364,2022-03,0.0,19015.0,0.9,86763
4553,0001023364,2022-09,0.0,157226958.0,0.9,86763
4554,0001023731,2018-02,107776.0,108000.0,0.9,85177
4555,0001023731,2018-03,0.0,93225.0,0.9,85177
4556,0001023731,2018-04,32808.0,0.0,1.1,85177
4557,0001023731,2018-05,16768.0,0.0,1.1,85177
4558,0001023731,2018-06,10364.0,0.0,1.1,85177
4559,0001023731,2018-07,9012.0,0.0,1.1,85177
4560,0001023731,2018-08,67045.0,2681.0,1.1,85177
4561,0001023731,2018-09,565869.0,300963.0,1.1,85177
4562,0001023731,2018-10,229254.0,48289.0,1.1,85177
4563,0001023731,2018-11,214804.0,204121.0,1.1,85177
4564,0001023731,2019-02,12211.0,4482.0,1.1,85177
4565,0001023731,2019-03,24979.0,8637.0,1.1,85177
4566,0001023731,2019-04,0.0,36136.0,0.9,85177
4567,0001023731,2019-05,8028.0,0.0,1.1,85177
4568,0001023731,2019-06,11371.0,612.0,1.1,85177
4569,0001023731,2019-08,81946.0,548.0,1.1,85177
4570,0001023731,2019-09,450618.0,234336.0,1.1,85177
4571,0001023731,2019-10,89845.0,42924.0,1.1,85177
4572,0001023731,2019-11,1320.0,655.0,1.1,85177
4573,0001023731,2019-12,5825.0,0.0,1.1,85177
4574,0001023731,2020-01,21515.0,10174.0,1.1,85177
4575,0001023731,2020-02,86743.0,273367.0,0.9,85177
4576,0001023731,2020-03,22962.0,7981.0,1.1,85177
4577,0001023731,2020-04,21517.0,8823.0,1.1,85177
4578,0001023731,2020-06,713391.0,611.0,1.1,85177
4579,0001023731,2020-07,1019368.0,7431.0,1.1,85177
4580,0001023731,2020-08,66876.0,2239.0,1.1,85177
4581,0001023731,2020-09,268842.0,119125.0,1.1,85177
4582,0001023731,2020-10,128729.0,62484.0,1.1,85177
4583,0001023731,2020-11,33167.0,0.0,1.1,85177
4584,0001023731,2020-12,4703672.0,68162.0,1.1,85177
4585,0001023731,2021-01,939.0,4285.0,0.9,85177
4586,0001023731,2021-02,0.0,18920.0,0.9,85177
4587,0001023731,2021-03,0.0,85777.0,0.9,85177
4588,0001023731,2021-04,879.0,6437.0,0.9,85177
4589,0001023731,2021-05,15000.0,19880.0,0.9,85177
4590,0001023731,2021-06,300306.0,23842.0,1.1,85177
4591,0001023731,2021-07,85468.0,93188.0,0.9,85177
4592,0001023731,2021-08,52994.0,7590.0,1.1,85177
4593,0001023731,2021-09,19959.0,24199.0,0.9,85177
4594,0001023731,2021-10,31315.0,24882.0,1.1,85177
4595,0001023731,2021-11,36563.0,19727.0,1.1,85177
4596,0001023731,2021-12,0.0,85660.0,0.9,85177
4597,0001023731,2022-01,0.0,4028.0,0.9,85177
4598,0001023731,2022-02,65430.0,215533.0,0.9,85177
4599,0001023731,2022-03,0.0,24782.0,0.9,85177
4600,0001023731,2022-04,0.0,1352.0,0.9,85177
4601,0001023731,2022-05,60831.0,43136.0,1.1,85177
4602,0001023731,2022-06,1582910.0,102066.0,1.1,85177
4603,0001023731,2022-07,269227.0,29791.0,1.1,85177
4604,0001023731,2022-08,0.0,3986.0,0.9,85177
4605,0001023731,2022-09,0.0,55045.0,0.9,85177
4606,0001023731,2022-10,0.0,6576.0,0.9,85177
4607,0001023731,2022-11,0.0,103144.0,0.9,85177
4608,0001023731,2022-12,333333.0,8689.0,1.1,85177
4609,0001023731,2023-01,0.0,11482.0,0.9,85177
4610,0001023731,2023-02,0.0,4114.0,0.9,85177
4611,0001023731,2023-03,0.0,49265.0,0.9,85177
4612,0001023731,2023-04,0.0,3793.0,0.9,85177
4613,0001023731,2023-05,0.0,3804.0,0.9,85177
4614,0001023731,2023-06,1082766.0,145038.0,1.1,85177
4615,0001023731,2023-07,0.0,32098.0,0.9,85177
4616,0001023731,2023-08,210000.0,15917.0,1.1,85177
4617,0001023731,2023-09,0.0,66138.0,0.9,85177
4618,0001023731,2023-10,0.0,9107.0,0.9,85177
4619,0001023731,2023-11,0.0,2836.0,0.9,85177
4620,0001023731,2023-12,0.0,76879.0,0.9,85177
4621,0001023731,2024-01,0.0,17550.0,0.9,85177
4622,0001023731,2024-02,0.0,11069.0,0.9,85177
4623,0001023731,2024-03,0.0,32056.0,0.9,85177
4624,0001023731,2024-04,0.0,37258.0,0.9,85177
4625,0001023731,2024-05,0.0,3822.0,0.9,85177
4626,0001023731,2024-06,43622.0,167337.0,0.9,85177
4627,0001023731,2024-07,0.0,131814.0,0.9,85177
4628,0001023731,2024-08,479286.0,1823.0,1.1,85177
4629,0001023731,2024-09,832500.0,42365.0,1.1,85177
4630,0001023731,2024-10,0.0,8333.0,0.9,85177
4631,0001023844,2019-01,262497.0,55404.0,1.1,11441
4632,0001023844,2019-02,4030608.0,0.0,1.1,11441
4633,0001023844,2019-03,206671.0,38943.0,1.1,11441
4634,0001023844,2019-06,97810.0,27566.0,1.1,11441
4635,0001023844,2019-07,25000.0,0.0,1.1,11441
4636,0001023844,2019-08,0.0,8493.0,0.9,11441
4637,0001023844,2019-11,113124.0,0.0,1.1,11441
4638,0001023844,2020-01,78125.0,38429.0,1.1,11441
4639,0001023844,2020-02,140333.0,26540.0,1.1,11441
4640,0001023844,2020-03,35000.0,0.0,1.1,11441
4641,0001023844,2020-04,81143.0,0.0,1.1,11441
4642,0001023844,2020-05,99511.0,275663.0,0.9,11441
4643,0001023844,2020-06,24974.0,0.0,1.1,11441
4644,0001023844,2020-07,25365.0,0.0,1.1,11441
4645,0001023844,2020-08,58219.0,0.0,1.1,11441
4646,0001023844,2020-09,5142.0,84932.0,0.9,11441
4647,0001023844,2020-11,327944.0,0.0,1.1,11441
4648,0001023844,2020-12,156933.0,0.0,1.1,11441
4649,0001023844,2021-01,78125.0,343353.0,0.9,11441
4650,0001023844,2021-02,0.0,1093100.0,0.9,11441
4651,0001026214,2018-11,0.0,4000.0,0.9,75789
4652,0001029199,2018-02,0.0,80000.0,0.9,84606
4653,0001029199,2018-03,63556.0,18468.0,1.1,84606
4654,0001029199,2018-05,69408.0,61480.0,1.1,84606
4655,0001029199,2018-07,25000.0,25000.0,1.0,84606
4656,0001029199,2018-08,155294.0,155294.0,1.0,84606
4657,0001029199,2018-09,156450.0,174361.0,0.9,84606
4658,0001029199,2018-10,63413.0,63413.0,1.0,84606
4659,0001029199,2018-11,117667.0,117667.0,1.0,84606
4660,0001029199,2018-12,50922.0,122011.0,0.9,84606
4661,0001029199,2019-03,54009.0,15879.0,1.1,84606
4662,0001029199,2019-05,5600.0,392.0,1.1,84606
4663,0001029199,2019-06,5461.0,5461.0,1.0,84606
4664,0001029199,2019-09,13850.0,20994.0,0.9,84606
4665,0001029199,2019-11,42130.0,42130.0,1.0,84606
4666,0001029199,2019-12,83648.0,83648.0,1.0,84606
4667,0001029199,2020-02,0.0,7000.0,0.9,84606
4668,0001029199,2020-03,56659.0,10392.0,1.1,84606
4669,0001029199,2020-05,17876.0,1230.0,1.1,84606
4670,0001029199,2020-06,0.0,1050002.0,0.9,84606
4671,0001029199,2020-10,0.0,1194001.0,0.9,84606
4672,0001029199,2020-11,333951.0,203868.0,1.1,84606
4673,0001029199,2021-02,18581.0,4757.0,1.1,84606
4674,0001029199,2021-05,6153.0,564.0,1.1,84606
4675,0001029199,2021-06,1166.0,0.0,1.1,84606
4676,0001029199,2021-09,24300.0,0.0,1.1,84606
4677,0001029199,2021-11,111556.0,2086.0,1.1,84606
4678,0001029199,2021-12,110163.0,0.0,1.1,84606
4679,0001029199,2022-02,14640.0,1176.0,1.1,84606
4680,0001029199,2022-05,12491.0,11073.0,1.1,84606
4681,0001029199,2022-11,25000.0,26089.0,0.9,84606
4682,0001029199,2022-12,127766.0,2220.0,1.1,84606
4683,0001029199,2023-02,56141.0,9329.0,1.1,84606
4684,0001029199,2023-03,0.0,4280.0,0.9,84606
4685,0001029199,2023-05,11410.0,51305.0,0.9,84606
4686,0001029199,2023-09,0.0,2000.0,0.9,84606
4687,0001029199,2023-10,8500.0,0.0,1.1,84606
4688,0001029199,2023-12,105445.0,72697.0,1.1,84606
4689,0001029199,2024-02,71380.0,16874.0,1.1,84606
4690,0001029199,2024-05,15834.0,2161.0,1.1,84606
4691,0001029199,2024-06,2247.0,0.0,1.1,84606
4692,0001029199,2024-08,3206.0,0.0,1.1,84606
4693,0001029199,2024-09,0.0,16440.0,0.9,84606
4694,0001029744,2018-02,8550.0,0.0,1.1,85953
4695,0001029744,2018-04,232558.0,0.0,1.1,85953
4696,0001029744,2018-05,1901.7,0.0,1.1,85953
4697,0001029744,2018-06,2139704.0,9054.0,1.1,85953
4698,0001029744,2018-08,1694882.0,7172.0,1.1,85953
4699,0001029744,2018-09,14332.0,0.0,1.1,85953
4700,0001029744,2018-11,1697412.0,7182.0,1.1,85953
4701,0001029744,2019-01,30000.0,0.0,1.1,85953
4702,0001029744,2019-04,728155.0,0.0,1.1,85953
4703,0001029744,2019-05,4917532.0,20802.0,1.1,85953
4704,0001029744,2019-06,224110.0,0.0,1.1,85953
4705,0001029744,2019-07,812.0,0.0,1.1,85953
4706,0001029744,2019-08,188.0,0.0,1.1,85953
4707,0001029744,2020-01,47018.0,0.0,1.1,85953
4708,0001029744,2020-05,1114723.0,0.0,1.1,85953
4709,0001029744,2020-12,22500.0,0.0,1.1,85953
4710,0001029744,2021-05,13841.0,0.0,1.1,85953
4711,0001029744,2021-07,337838.0,0.0,1.1,85953
4712,0001029744,2021-09,0.0,3500.0,0.9,85953
4713,0001029744,2022-03,3200.0,2200.0,1.1,85953
4714,0001029744,2022-04,15653.0,0.0,1.1,85953
4715,0001029744,2022-08,25000.0,25000.0,1.0,85953
4716,0001029744,2022-11,1176471.0,0.0,1.1,85953
4717,0001029744,2022-12,0.0,5786.0,0.9,85953
4718,0001029744,2023-04,46703.0,0.0,1.1,85953
4719,0001030469,2018-03,5400.0,0.0,1.1,11208
4720,0001030469,2018-04,7276.0,0.0,1.1,11208
4721,0001030469,2018-05,10000.0,0.0,1.1,11208
4722,0001030469,2018-06,85537.0,0.0,1.1,11208
4723,0001030469,2018-12,6000.0,0.0,1.1,11208
4724,0001030469,2019-03,2986.0,0.0,1.1,11208
4725,0001030469,2019-11,41650.0,0.0,1.1,11208
4726,0001030469,2019-12,51900.0,0.0,1.1,11208
4727,0001030469,2020-02,68401.0,20550.0,1.1,11208
4728,0001030469,2020-03,74640.0,0.0,1.1,11208
4729,0001030469,2020-04,2409.0,0.0,1.1,11208
